Mistress of the Art of Death,Ariana Franklin,Historical Historical Fiction Mystery Fiction Historical Mystery Historical Mystery Historical Medieval,February 6th 2007,384,G.P. Putnam's Sons,English,0399154140,9780399154140,https://www.goodreads.com/book/show/86643.Mistress_of_the_Art_of_Death,
A Painted House,John Grisham,Fiction Mystery Historical Historical Fiction,February 3rd 2004,384,Bantam,English,0385337930,9780385337939,https://www.goodreads.com/book/show/5360.A_Painted_House,
An Echo in the Bone,Diana Gabaldon,Historical Historical Fiction Romance Fiction Fantasy Science Fiction Time Travel Historical,January 21st 2010,1149,Orion,English,0752898477,9780752898476,https://www.goodreads.com/book/show/2832909-an-echo-in-the-bone,
The Kindly Ones,Jonathan Littell Charlotte Mandell,Fiction Historical Historical Fiction Cultural France War War World War II,March 3rd 2009,984,Harper,English,0061353450,9780061353451,https://www.goodreads.com/book/show/3755250-the-kindly-ones,
I Am the Messenger,Markus Zusak,Young Adult Fiction Mystery Contemporary Realistic Fiction Young Adult Teen Cultural Australia Audiobook Adult Young Adult Coming Of Age,May 9th 2006,360,Alfred A. Knopf Borzoi Books,English,0375836675,9780375836671,https://www.goodreads.com/book/show/19057.I_Am_the_Messenger,
Night Watch,Terry Pratchett,Fantasy Humor Science Fiction Fantasy Science Fiction Time Travel,October 27th 2011,480,Corgi,English,055215430X,9780552154307,https://www.goodreads.com/book/show/47989.Night_Watch,
Fantastic Beasts and Where to Find Them,Newt Scamander J.K. Rowling Albus Dumbledore,Fantasy Young Adult Fiction Fantasy Magic,June 1st 2001,59,Arthur A. Levine Books,English,0439321603,9780439321600,https://www.goodreads.com/book/show/41899.Fantastic_Beasts_and_Where_to_Find_Them,
Rules of Civility,Amor Towles,Fiction Historical Historical Fiction Historical New York Book Club,July 26th 2011,335,Viking Adult,English,0670022691,9780670022694,https://www.goodreads.com/book/show/10054335-rules-of-civility,
The Fortress of Solitude,Jonathan Lethem,Novels Literature New York Contemporary,January 6th 2005,528,Faber and Faber,English,0571219357,9780571219353,https://www.goodreads.com/book/show/9799.The_Fortress_of_Solitude,
The Song of Achilles,Madeline Miller,Historical Historical Fiction Lgbt Fantasy Fantasy Mythology Fiction Romance Historical,September 20th 2011,352,Bloomsbury Publishing,English,1408816032,9781408816035,https://www.goodreads.com/book/show/11250317-the-song-of-achilles,
The Reluctant Fundamentalist,Mohsin Hamid,Fiction Contemporary Cultural Pakistan,April 3rd 2007,184,Houghton Mifflin,English,0151013047,9780151013043,https://www.goodreads.com/book/show/88815.The_Reluctant_Fundamentalist,
Anansi Boys,Neil Gaiman,Fantasy Fiction Fantasy Urban Fantasy Fantasy Mythology,September 26th 2006,384,HarperCollins HarperTorch,English,0060515198,9780060515195,https://www.goodreads.com/book/show/2744.Anansi_Boys,
The Boy in the Striped Pajamas,John Boyne,Historical Historical Fiction Young Adult Fiction Historical World War II Holocaust,September 12th 2006,224,David Fickling Books,English,0385751060,9780385751063,https://www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas,
All the Light We Cannot See,Anthony Doerr,Historical Historical Fiction Fiction Historical War War World War II,May 6th 2014,531,Scribner,,,9781476746586,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see,
The Secret Magdalene,Ki Longfellow,Historical Historical Fiction Fiction Religion Historical,March 27th 2007,448,Crown,English,0307346668,9780307346667,https://www.goodreads.com/book/show/514811.The_Secret_Magdalene,
Matched,Ally Condie,Young Adult Science Fiction Dystopia Romance,November 30th 2010,369,Dutton Books for Young Readers,English,0525423648,9780525423645,https://www.goodreads.com/book/show/7735333-matched,
Let the Right One In,John Ajvide Lindqvist,Horror Fiction Paranormal Vampires Fantasy Fantasy Paranormal,August 2nd 2007,513,Quercus,English,1847241697,9781847241696,https://www.goodreads.com/book/show/943402.Let_the_Right_One_In,
Insurgent,Veronica Roth,Young Adult Science Fiction Dystopia Fiction Fantasy,May 1st 2012,525,HarperCollins Children's Books,English,0007442912,9780007442911,https://www.goodreads.com/book/show/11735983-insurgent,
The Year of the Flood,Margaret Atwood,Fiction Science Fiction Science Fiction Dystopia Apocalyptic Post Apocalyptic Cultural Canada,September 22nd 2009,431,Doubleday Nan A. Talese,English,0385528779,9780385528771,https://www.goodreads.com/book/show/6080337-the-year-of-the-flood,
Clockwork Prince,Cassandra Clare,Fantasy Young Adult Romance Fantasy Paranormal Science Fiction Steampunk,December 6th 2011,502,Simon & Schuster; Margaret K. McElderry,English,1416975888,9781416975885,https://www.goodreads.com/book/show/10025305-clockwork-prince,
Half of a Yellow Sun,Chimamanda Ngozi Adichie,Fiction Historical Historical Fiction Cultural Africa Western Africa Nigeria War Historical,September 12th 2006,433,Knopf,English,1400044162,9781400044160,https://www.goodreads.com/book/show/18749.Half_of_a_Yellow_Sun,
The Bookseller of Kabul,Åsne Seierstad Ingrid Christopherson,Autobiography Memoir Biography Travel History Cultural Asia,October 26th 2004,288,Little; Brown and Company,English,0316159417,9780316159418,https://www.goodreads.com/book/show/9838.The_Bookseller_of_Kabul,
The Wise Man's Fear,Patrick Rothfuss,Fantasy Fiction Fantasy Epic Fantasy,March 1st 2011,994,DAW Books,English,0756404738,9780756404734,https://www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,
Odd Thomas,Dean Koontz,Horror Fiction Mystery Fantasy Thriller Fantasy Paranormal,August 29th 2006,446,Bantam,English,0553384287,9780553384284,https://www.goodreads.com/book/show/14995.Odd_Thomas,
Sex; Drugs; and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,Nonfiction Writing Essays Humor Culture Pop Culture Music,July 2nd 2004,272,Scribner Book Company,English,0743236017,9780743236010,https://www.goodreads.com/book/show/599.Sex_Drugs_and_Cocoa_Puffs,
Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin Suzanne Toren,History Nonfiction Biography Politics North American Hi... American History Military History Civil War,September 26th 2006,916,Simon  Schuster,English,0743270754,9780743270755,https://www.goodreads.com/book/show/2199.Team_of_Rivals,
Stiff: The Curious Lives of Human Cadavers,Mary Roach,Nonfiction Science Humor Medical Health Medicine,,320,W. W. Norton  Company,English,0393324826,9780393324822,https://www.goodreads.com/book/show/32145.Stiff,
Possession of My Soul,Kia Carrington-Russell,Fantasy Romance Young Adult Fantasy Paranormal,May 15th 2014,230,Crystal Publishing,English,0992502802,9780992502805,https://www.goodreads.com/book/show/21878763-possession-of-my-soul,
Snow,Orhan Pamuk Maureen Freely,Fiction Literature Contemporary Novels,August 2005,463,Vintage International,English,0375706860,9780375706868,https://www.goodreads.com/book/show/11691.Snow,
A Great and Terrible Beauty,Libba Bray,Fantasy Young Adult Historical Historical Historical Fiction Fantasy Paranormal Romance,December 9th 2003,403,Simon and Schuster,English,0689875347,9780689875342,https://www.goodreads.com/book/show/3682.A_Great_and_Terrible_Beauty,
Dear John,Nicholas Sparks,Romance Fiction Womens Fiction Chick Lit Contemporary,October 30th 2006,276,Warner Books,English,0446528056,9780446528054,https://www.goodreads.com/book/show/5526.Dear_John,
A Discovery of Witches,Deborah Harkness,Fantasy Fiction Fantasy Paranormal Romance Paranormal Vampires Paranormal Witches,February 2011,579,Viking Penguin,English,0670022411,9780670022410,https://www.goodreads.com/book/show/8667848-a-discovery-of-witches,
The Crimson Petal and the White,Michel Faber,Historical Historical Fiction Fiction Historical Historical Victorian,September 11th 2003,835,Canongate Books,English,1841954314,9781841954318,https://www.goodreads.com/book/show/40200.The_Crimson_Petal_and_the_White,
Under the Dome,Stephen King,Horror Fiction Science Fiction Thriller Fantasy,November 10th 2009,1074,Scribner,English,1439148503,9781439148501,https://www.goodreads.com/book/show/6320534-under-the-dome,
Last Sacrifice,Richelle Mead,Young Adult Paranormal Vampires Fantasy Paranormal Fantasy Fantasy Urban Fantasy,December 7th 2010,608,Razorbill,English,1595143068,9781595143068,https://www.goodreads.com/book/show/6527740-last-sacrifice,
Then We Came to the End,Joshua Ferris,Fiction Humor Contemporary Abandoned,March 1st 2007,387,Little; Brown and Company,English,0316016381,9780316016384,https://www.goodreads.com/book/show/97782.Then_We_Came_to_the_End,
The Hour I First Believed,Wally Lamb,Fiction Historical Historical Fiction Contemporary Adult Fiction Adult Abandoned Drama Novels Literary Fiction Book Club,November 11th 2008,740,Harper,English,0060393491,9780060393496,https://www.goodreads.com/book/show/3086160-the-hour-i-first-believed,
Assassination Vacation,Sarah Vowell,Nonfiction History Travel Writing Essays Humor Autobiography Memoir,,270,Simon & Schuster,English,074326004X,9780743260046,https://www.goodreads.com/book/show/3110.Assassination_Vacation,
Allegiant,Veronica Roth,Young Adult Science Fiction Dystopia Fiction Science Fiction,October 22nd 2013,526,HarperCollins Children's Book's,English,0007524277,9780007524273,https://www.goodreads.com/book/show/18710190-allegiant,
Eldest,Christopher Paolini,Young Adult Fantasy Fantasy Dragons,March 13th 2007,704,Knopf Books for Young Readers,English,0375840400,9780375840401,https://www.goodreads.com/book/show/45978.Eldest,
Shiver,Maggie Stiefvater,Young Adult Romance Fiction Fantasy Supernatural Fantasy Urban Fantasy Fantasy Young Adult Teen Did Not Finish,August 1st 2009,390,Scholastic Press,English,0545123267,9780545123266,https://www.goodreads.com/book/show/6068551-shiver,
The Final Empire,Brandon Sanderson,Fantasy Fiction Fantasy Epic Fantasy Fantasy High Fantasy Fantasy Magic Adult Science Fiction Fantasy Adventure Young Adult Audiobook,July 25th 2006,541,Tor Books,English,076531178X,9780765311788,https://www.goodreads.com/book/show/68428.The_Final_Empire,
A Tale for the Time Being,Ruth Ozeki,Fiction Cultural Japan Contemporary Historical Historical Fiction Magical Realism,March 12th 2013,422,Viking,English,0670026638,9780670026630,https://www.goodreads.com/book/show/15811545-a-tale-for-the-time-being,
Fallen,Lauren Kate,,December 8th 2009,452,Delacorte Press,English,0385738935,9780385738934,https://www.goodreads.com/book/show/6487308-fallen,
The Girl Who Chased the Moon,Sarah Addison Allen,Fiction Magical Realism Fantasy Romance Womens Fiction Chick Lit Contemporary,March 16th 2010,269,Bantam,English,0553807218,9780553807219,https://www.goodreads.com/book/show/5126859-the-girl-who-chased-the-moon,
Life Expectancy,Dean Koontz,Horror Fiction Thriller Mystery,October 25th 2005,476,Bantam Books,English,0553588249,9780553588248,https://www.goodreads.com/book/show/16435.Life_Expectancy,
Embassytown,China Miéville,Science Fiction Fiction Fantasy,May 17th 2011,345,Del Rey,English,0345524497,9780345524492,https://www.goodreads.com/book/show/9265453-embassytown,
The Pale King,David Foster Wallace Michael Pietsch,Fiction Novels Literature Contemporary Literary Fiction,April 15th 2011,548,Little; Brown & Company,English,0316074233,9780316074230,https://www.goodreads.com/book/show/9443405-the-pale-king,
Are You There; Vodka? It's Me; Chelsea,Chelsea Handler,Humor Nonfiction Autobiography Memoir Humor Comedy Biography,May 1st 2007,264,HarperCollins Publishers,English,0061173398,9780061173394,https://www.goodreads.com/book/show/40173.Are_You_There_Vodka_It_s_Me_Chelsea,
Lisey's Story,Stephen King,Horror Fiction Fantasy,October 24th 2006,513,Scribner; New York,English,0743289412,9780743289412,https://www.goodreads.com/book/show/10566.Lisey_s_Story,
The Angel Experiment,James Patterson,Young Adult Fantasy Science Fiction,May 5th 2006,413,Grand Central Publishing,English,0446617792,9780446617796,https://www.goodreads.com/book/show/13152.The_Angel_Experiment,
The Invention of Wings,Sue Monk Kidd,Historical Historical Fiction Fiction Book Club,January 7th 2014,384,Viking Books,English,0670024783,9780670024780,https://www.goodreads.com/book/show/18079776-the-invention-of-wings,
Small Island,Andrea Levy,Fiction Historical Historical Fiction Historical European Literature British Literature War Novels Literary Fiction War World War II Literature Contemporary,April 1st 2005,441,Picador,English,0312424671,9780312424671,https://www.goodreads.com/book/show/44001.Small_Island,
Iron Kissed,Patricia Briggs,Fantasy Urban Fantasy Fantasy Fantasy Paranormal Shapeshifters Werewolves Paranormal Vampires Romance Romance Paranormal Romance,January 2nd 2008,287,Ace Books,English,0441015662,9780441015665,https://www.goodreads.com/book/show/1412138.Iron_Kissed,
Shadowland,Alyson Noel,Young Adult Fantasy Fantasy Paranormal Romance,November 17th 2009,339,St. Martin's Griffin,English,031259044X,9780312590444,https://www.goodreads.com/book/show/6581511-shadowland,
The Awakening,Kelley Armstrong,Young Adult Fantasy Fantasy Paranormal Fantasy Urban Fantasy Fantasy Supernatural,April 28th 2009,360,HarperCollins,English,0061662763,9780061662768,https://www.goodreads.com/book/show/5391115-the-awakening,
The Gordonston Ladies Dog Walking Club,Duncan Whitehead,Mystery Fiction Thriller Thriller Mystery Thriller,November 14th 2012,196,Dog Ear,,,9781457514500,https://www.goodreads.com/book/show/16174821-the-gordonston-ladies-dog-walking-club,
The Mystery of Revenge,G.X. Chen,Fiction Thriller Mystery Thriller Science Fiction Dystopia,June 11th 2013,164,Tate Publishing & Enterprises,,,9781625108739,https://www.goodreads.com/book/show/17871711-the-mystery-of-revenge,
Fun Home: A Family Tragicomic,Alison Bechdel,Sequential Art Graphic Novels Sequential Art Comics Autobiography Memoir Nonfiction Lgbt,June 5th 2007,232,Mariner Books,English,0618871713,9780618871711,https://www.goodreads.com/book/show/26135825-fun-home,
The Innocent,Harlan Coben,Mystery Thriller Fiction Suspense Mystery Crime,April 25th 2006,503,Dutton,English,045121577X,9780451215772,https://www.goodreads.com/book/show/43926.The_Innocent,
Bloodfever,Karen Marie Moning,Fantasy Urban Fantasy Fantasy Fantasy Paranormal Romance Romance Paranormal Romance Fairies Fae,October 16th 2007,303,Delacorte Press,English,038533916X,9780385339162,https://www.goodreads.com/book/show/344262.Bloodfever,
The End of Mr. Y,Scarlett Thomas,Fantasy Fiction Literature Science Fiction,June 1st 2008,502,Canongate Books,English,1847670709,9781847670700,https://www.goodreads.com/book/show/2153792.The_End_of_Mr_Y,
The Lincoln Lawyer,Michael Connelly,Mystery Fiction Mystery Crime Thriller Thriller Legal Thriller,,404,Little; Brown,English,0739465511,9780739465516,https://www.goodreads.com/book/show/79885.The_Lincoln_Lawyer,
The Nix,Nathan  Hill,Fiction Historical Historical Fiction Literary Fiction Audiobook Contemporary Novels Abandoned Adult Adult Fiction Literature,August 30th 2016,640,Knopf,English,110194661X,9781101946619,https://www.goodreads.com/book/show/28251002-the-nix,
Whale Talk,Chris Crutcher,Young Adult Sports and Games Sports Fiction Realistic Fiction Young Adult Teen Contemporary,December 10th 2002,224,Laurel Leaf,English,0440229383,9780440229384,https://www.goodreads.com/book/show/49746.Whale_Talk,
Bloodlines,Lindsay Anne Kendal,Young Adult Fantasy Paranormal Paranormal Vampires Fantasy Horror,April 29th 2010,320,Book Guild Limited,,,9781846244179,https://www.goodreads.com/book/show/7897851-bloodlines,
The Circle Trilogy,Ted Dekker,Fantasy Christian Fiction Christian Fiction,June 3rd 2008,1182,Thomas Nelson,English,1595545328,9781595545329,https://www.goodreads.com/book/show/2316940.The_Circle_Trilogy,
On the Jellicoe Road,Melina Marchetta,Young Adult Contemporary Romance Mystery Fiction,August 28th 2006,290,Penguin Australia,English,0670070297,9780670070299,https://www.goodreads.com/book/show/1162022.On_the_Jellicoe_Road,
A Hat Full of Sky,Terry Pratchett,Fantasy Young Adult Fiction Humor,May 5th 2005,352,Corgi Childrens,English,055255264X,9780552552646,https://www.goodreads.com/book/show/34501.A_Hat_Full_of_Sky,
In Her Shoes,Jennifer Weiner,Womens Fiction Chick Lit Fiction Romance,October 3rd 2005,537,Pocket Books,,0743495667,9780743495660,https://www.goodreads.com/book/show/14758.In_Her_Shoes,
Requiem,Lauren Oliver,Young Adult Science Fiction Dystopia Romance Science Fiction Fantasy Fiction Adventure Young Adult Teen Audiobook Apocalyptic Post Apocalyptic,March 5th 2013,391,HarperCollins Children's Books,English,0062014536,9780062014535,https://www.goodreads.com/book/show/9593913-requiem,
The Hunger Games Trilogy Boxset,Suzanne Collins,Young Adult Fiction Science Fiction Dystopia Science Fiction Romance Adventure Fantasy Young Adult Teen Action Science Fiction Fantasy,August 24th 2010,1155,Scholastic Press,English,0545265355,9780545265355,https://www.goodreads.com/book/show/7938275-the-hunger-games-trilogy-boxset,
Into the Wild,Erin Hunter,Fantasy Animals Young Adult Fiction,January 6th 2004,288,HarperTrophy,English,0061284203,9780061284205,https://www.goodreads.com/book/show/111332.Into_the_Wild,
I Am Pilgrim,Terry Hayes,Fiction Thriller Mystery Thriller Thriller,August 1st 2013,703,Bantam,English,059306495X,9780593064955,https://www.goodreads.com/book/show/14781675-i-am-pilgrim,
The One,Kiera Cass,Young Adult Romance Science Fiction Dystopia Fantasy,May 6th 2014,323,HarperTeen,English,0062059998,9780062059994,https://www.goodreads.com/book/show/18635016-the-one,
Grave Peril,Jim Butcher,Fantasy Fantasy Urban Fantasy Mystery Fiction Fantasy Paranormal Fantasy Magic,September 4th 2001,378,Roc,English,0451458443,9780451458445,https://www.goodreads.com/book/show/91476.Grave_Peril,
The Iron King,Julie Kagawa,Young Adult Romance Fantasy Paranormal Fairies Fae Paranormal Fairies Fantasy Urban Fantasy Adventure,January 19th 2010,363,Harlequin Teen,English,0373210086,9780373210084,https://www.goodreads.com/book/show/6644117-the-iron-king,
Blood Rites,Jim Butcher,Fantasy Fantasy Urban Fantasy Mystery Fiction Fantasy Paranormal,August 3rd 2004,452,Roc,English,0451459873,9780451459879,https://www.goodreads.com/book/show/99383.Blood_Rites,
Gone,Lisa McMann,Young Adult Fantasy Paranormal Fantasy Romance,February 9th 2010,214,Simon Pulse,English,1416979182,9781416979180,https://www.goodreads.com/book/show/7124095-gone,
The Dark Tower,Stephen King,Fantasy Fiction Horror,September 1st 2006,1050,Pocket Books,English,1416524525,9781416524526,https://www.goodreads.com/book/show/5091.The_Dark_Tower,
Phantom Wolf,Kia Carrington-Russell,Fantasy Young Adult Romance Fantasy Paranormal Romance Paranormal Romance,June 19th 2014,191,Crystal Publishing,English,0992502829,9780992502829,https://www.goodreads.com/book/show/22404103-phantom-wolf,
The City & the City,China Miéville,Fantasy Fiction Science Fiction Mystery Mystery Crime Fantasy Urban Fantasy,May 26th 2009,312,Del Rey,English,0345497511,9780345497512,https://www.goodreads.com/book/show/4703581-the-city-the-city,
Safe Haven,Nicholas Sparks,Romance Fiction Womens Fiction Chick Lit Contemporary,September 14th 2010,340,Grand Central Publishing,English,044654759X,9780446547598,https://www.goodreads.com/book/show/7812659-safe-haven,
Old Man's War,John Scalzi,Science Fiction Fiction,January 15th 2007,351,Tor Books,English,0765348276,9780765348272,https://www.goodreads.com/book/show/51964.Old_Man_s_War,
The Lace Reader,Brunonia Barry,Fiction Mystery Magical Realism Historical Historical Fiction Fantasy,September 1st 2007,353,Flap Jacket Press,English,097915930X,9780979159305,https://www.goodreads.com/book/show/1951125.The_Lace_Reader,
Saving CeeCee Honeycutt,Beth Hoffman Jenna Lamia,Fiction,January 12th 2010,254,Penguin Audio,English,0143145541,9780143145547,https://www.goodreads.com/book/show/6617928-saving-ceecee-honeycutt,
Passion,Lauren Kate,Young Adult Paranormal Angels Fantasy Fantasy Paranormal Romance,June 14th 2011,420,Delacorte Press,English,0385739168,9780385739160,https://www.goodreads.com/book/show/9369720-passion,
Girl in Translation,Jean Kwok,Fiction Historical Historical Fiction Young Adult Contemporary Cultural China Adult Fiction,April 29th 2010,290,Riverhead,English,1594487561,9781594487569,https://www.goodreads.com/book/show/7362158-girl-in-translation,
Mister Pip,Lloyd Jones,Historical Historical Fiction War Young Adult,July 31st 2007,256,The Dial Press,English,0385341067,9780385341066,https://www.goodreads.com/book/show/543873.Mister_Pip,
Trust: A New Beginning,Cristiane Serruya,Romance Adult Fiction Erotica Romance Contemporary Romance Dark,November 14th 2012,464,CreateSpace,,,9781480236295,https://www.goodreads.com/book/show/16160314-trust,
The Paris Wife,Paula McLain,Historical Historical Fiction Fiction Historical Romance Book Club Cultural France,February 27th 2011,314,Ballantine Books,English,0345521307,9780345521309,https://www.goodreads.com/book/show/8683812-the-paris-wife,
Crown of Midnight,Sarah J. Maas,Fantasy Young Adult Romance,August 27th 2013,418,Bloomsbury USA Childrens,English,1619630621,9781619630628,https://www.goodreads.com/book/show/17167166-crown-of-midnight,
Half Broke Horses,Jeannette Walls,Fiction Historical Historical Fiction,October 6th 2009,272,Scribner,English,1416586288,9781416586289,https://www.goodreads.com/book/show/6366437-half-broke-horses,
The Book of Salt,Monique Truong,Fiction Historical Historical Fiction Lgbt Glbt Queer Cultural France Food and Drink Food,June 15th 2004,272,Mariner Books,English,0618446885,9780618446889,https://www.goodreads.com/book/show/2719.The_Book_of_Salt,
Seven Up,Janet Evanovich,Mystery Fiction Humor Womens Fiction Chick Lit Romance,June 17th 2002,337,St. Martin's Press,English,0312980140,9780312980146,https://www.goodreads.com/book/show/6424.Seven_Up,
Sovereign,C.J. Sansom,Historical Historical Fiction Mystery Fiction Historical Mystery Crime Mystery Historical Mystery,March 22nd 2007,583,Viking Adult,English,0670038318,9780670038312,https://www.goodreads.com/book/show/138684.Sovereign,
The Light Between Oceans,M.L. Stedman,Fiction Historical Historical Fiction Cultural Australia Historical Book Club,July 31st 2012,343,Scribner,English,1451681739,9781451681734,https://www.goodreads.com/book/show/13158800-the-light-between-oceans,
Artemis Fowl,Eoin Colfer,Fantasy Young Adult Fiction Childrens,March 31st 2003,316,Miramax,English,0786817879,9780786817870,https://www.goodreads.com/book/show/249747.Artemis_Fowl,
Quicksilver,Neal Stephenson,Fiction Historical Historical Fiction Science Fiction Fantasy Historical,September 21st 2004,927,Harper Perennial,English,0060593083,9780060593087,https://www.goodreads.com/book/show/823.Quicksilver,
In the Night Garden,Catherynne M. Valente Michael Wm. Kaluta,Fantasy Fiction Fantasy Fairy Tales Short Stories Young Adult Fantasy Magic,October 31st 2006,483,Bantam Dell,English,0553384031,9780553384031,https://www.goodreads.com/book/show/202769.In_the_Night_Garden,
The Big Short: Inside the Doomsday Machine,Michael   Lewis,Nonfiction Business Economics Economics Finance History Politics,November 16th 2015,320,W. W. Norton  Company,,039335315X,9780393353150,https://www.goodreads.com/book/show/26889576-the-big-short,
To the Nines,Janet Evanovich,Mystery Fiction Humor Womens Fiction Chick Lit Romance Mystery Crime,June 5th 2004,320,St. Martin's Press,English,0747267634,9780747267638,https://www.goodreads.com/book/show/40331.To_the_Nines,
Duma Key,Stephen King,Horror Fiction Thriller,January 1st 2008,611,Scribner,English,1416552510,9781416552512,https://www.goodreads.com/book/show/472343.Duma_Key,
The March,E.L. Doctorow,Historical Historical Fiction Fiction Military History Civil War War Historical Literature,September 12th 2006,363,Random House Trade Paperbacks,English,0812976150,9780812976151,https://www.goodreads.com/book/show/24914.The_March,
The People of Paper,Salvador Plascencia,Fiction Magical Realism Fantasy Novels,November 13th 2006,256,Mariner Books,English,0156032112,9780156032117,https://www.goodreads.com/book/show/43603.The_People_of_Paper,
HHhH,Laurent Binet,Fiction Historical Historical Fiction War War World War II Historical Cultural France,January 2010,442,Grasset,French,2246760011,9782246760016,https://www.goodreads.com/book/show/7992363-hhhh,
Oblivion,David Foster Wallace,Short Stories Fiction Literature Literature American Contemporary,August 30th 2005,329,Back Bay Books,English,0316010766,9780316010764,https://www.goodreads.com/book/show/6749.Oblivion,
Crossed,Ally Condie,Young Adult Science Fiction Dystopia Romance,March 12th 2013,367,Speak,English,0142421715,9780142421710,https://www.goodreads.com/book/show/15812814-crossed,
South of Broad,Pat Conroy,Fiction American Southern,August 11th 2009,514,Nan A. Talese,English,038541305X,9780385413053,https://www.goodreads.com/book/show/6135237-south-of-broad,
Lirael,Garth Nix,Fantasy Young Adult Fiction,December 30th 2015,464,Eos,English,0060590165,9780060590161,https://www.goodreads.com/book/show/47624.Lirael,
Bridge of Sighs,Richard Russo,Fiction Contemporary Audiobook,September 25th 2007,528,Knopf,English,0375414959,9780375414954,https://www.goodreads.com/book/show/107821.Bridge_of_Sighs,
Marked,P.C. Cast Kristin Cast,Young Adult Paranormal Vampires Fantasy Fantasy Paranormal Romance Fantasy Supernatural Fiction Fantasy Urban Fantasy Romance Paranormal Romance Young Adult Teen,May 1st 2007,306,St. Martin's Press,English,0312360266,9780312360269,https://www.goodreads.com/book/show/30183.Marked,
Just Kids,Patti Smith,Nonfiction Autobiography Memoir Music Biography Art,January 19th 2010,304,Ecco,English,006621131X,9780066211312,https://www.goodreads.com/book/show/341879.Just_Kids,
Mayflower: A Story of Courage; Community; and War,Nathaniel Philbrick,History Nonfiction North American Hi... American History Historical Audiobook Literature American Literature 17th Century War Abandoned Religion,May 9th 2006,461,Viking,English,0670037605,9780670037605,https://www.goodreads.com/book/show/4820.Mayflower,
Quiet: The Power of Introverts in a World That Can't Stop Talking,Susan Cain,Nonfiction Self Help,January 24th 2012,337,Crown Publishing Group/Random House; Inc.,English,0307352145,9780307352149,https://www.goodreads.com/book/show/8520610-quiet,
Fall of Giants,Ken Follett,Historical Historical Fiction Fiction Historical War Audiobook Adult War World War I Novels Epic Cultural Russia,September 28th 2010,985,Berkley,English,0525951652,9780525951650,https://www.goodreads.com/book/show/7315573-fall-of-giants,
The Snow Child,Eowyn Ivey,Fantasy Fiction Historical Fantasy Fairy Tales,February 1st 2012,386,Reagan Arthur Books,English,0316175676,9780316175678,https://www.goodreads.com/book/show/11250053-the-snow-child,
The Lies of Locke Lamora,Scott Lynch,Fantasy Adventure Fiction,July 27th 2006,499,Bantam Spectra,English,0553804677,9780553804676,https://www.goodreads.com/book/show/127455.The_Lies_of_Locke_Lamora,
The Tender Bar,J.R. Moehringer,Autobiography Memoir Nonfiction Biography Biography Autobiography Young Adult Coming Of Age Book Club Biography Memoir Adult New York Abandoned,August 1st 2006,432,Hachette Books,English,0786888768,9780786888764,https://www.goodreads.com/book/show/144977.The_Tender_Bar,
Betrayed,P.C. Cast Kristin Cast,Young Adult Romance Fantasy Supernatural Fantasy Fiction,October 2nd 2007,310,Griffin,English,0312360282,9780312360283,https://www.goodreads.com/book/show/676924.Betrayed,
Dry,Augusten Burroughs,Autobiography Memoir Nonfiction Biography Humor,April 1st 2004,293,Picador,English,0312423799,9780312423797,https://www.goodreads.com/book/show/32370.Dry,
Tiger's Voyage,Colleen Houck,Fantasy Young Adult Romance Fantasy Mythology Fantasy Paranormal,November 1st 2011,560,Hodder & Stoughton,English,1450595987,9781450595988,https://www.goodreads.com/book/show/7849341-tiger-s-voyage,
Darkfever,Karen Marie Moning,Fantasy Fantasy Urban Fantasy Fantasy Paranormal Romance Romance Paranormal Romance Fairies Fae Adult Fiction,October 31st 2006,309,Delacorte Press,English,0385339151,9780385339155,https://www.goodreads.com/book/show/112750.Darkfever,
In the Garden of Beasts: Love; Terror; and an American Family in Hitler's Berlin,Erik Larson,History Nonfiction War World War II Historical,May 10th 2011,448,Crown,English,0307408841,9780307408846,https://www.goodreads.com/book/show/9938498-in-the-garden-of-beasts,
Definitely Dead,Charlaine Harris,Fantasy Paranormal Vampires Fantasy Paranormal Fantasy Urban Fantasy Fiction Romance Mystery,March 27th 2007,342,Ace Books,English,0441014917,9780441014910,https://www.goodreads.com/book/show/140079.Definitely_Dead,
Bloodlines,Richelle Mead,Young Adult Paranormal Vampires Fantasy Fantasy Paranormal,August 23rd 2011,421,Penguin Group,English,1595143173,9781595143174,https://www.goodreads.com/book/show/8709527-bloodlines,
The Rosie Project,Graeme Simsion,Fiction Romance Contemporary Humor Womens Fiction Chick Lit,October 1st 2013,297,Simon & Schuster,English,1476729085,9781476729084,https://www.goodreads.com/book/show/16181775-the-rosie-project,
The Reckoning,Kelley Armstrong,Young Adult Fantasy Paranormal Fantasy Fantasy Urban Fantasy Fantasy Supernatural Shapeshifters Werewolves,April 6th 2010,391,Orbit,English,1841497126,9781841497129,https://www.goodreads.com/book/show/6468666-the-reckoning,
Pretties,Scott Westerfeld,Young Adult Science Fiction Dystopia Science Fiction,November 2005,370,Simon & Schuster Simon Pulse,English,0689865392,9780689865398,https://www.goodreads.com/book/show/24768.Pretties,
